"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","17/1099","85/9436",0.2,1.7171974522293,2.41148225324757,0.0173593925759767,0.075150788113722,0.0543565257209131,"84618/1503/7371/132/22978/51292/957/122481/129607/1716/151531/955/956/1635/5167/7378/50484",17
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","34/1099","203/9436",0.167487684729064,1.43804712748266,2.29066898509078,0.0180510721719198,0.0754798550520622,0.0545945396652343,"3725/9826/5599/355/5058/23365/7132/84790/7009/10972/2353/7082/4644/4643/9267/71/6093/4645/3554/3553/5594/9076/3576/100506658/2149/8737/6885/2534/3569/55971/8797/1902/10383/100288814",34
"Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","47/1099","298/9436",0.157718120805369,1.35416577608686,2.25555823728706,0.01810574234408,0.0754798550520622,0.0545945396652343,"8784/943/1435/4803/8995/7292/3586/355/7132/3458/55504/3603/3566/50615/8741/6354/9518/3589/3554/3553/27177/26525/3625/7852/92/90/659/23765/10803/53833/3576/5197/2919/658/3600/2690/85480/3459/3569/3624/8797/392255/90865/3439/338376/56832/9966",47
"Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","38/1099","232/9436",0.163793103448276,1.40632549967055,2.27506947384604,0.0181798178518845,0.0754798550520622,0.0545945396652343,"731/3265/22800/5058/23365/221178/81624/87/624/5604/8826/3687/28964/3690/71/6093/2909/7852/2335/5594/5155/3680/4638/5291/5290/5156/2250/56034/5295/2149/2246/93408/51571/5747/8395/1902/7114/4478",38
"Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","41/1099","254/9436",0.161417322834646,1.38592707758664,2.26369735088773,0.0183182104366116,0.0754798550520622,0.0545945396652343,"4803/6262/6786/775/3709/552/624/6263/2903/5257/2906/6546/805/7039/7852/23236/5332/5155/3708/491/776/4638/952/5156/2250/817/401152/56034/2149/2246/3360/815/1812/7422/5137/2185/444/114/9630/2776/4915",41
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","17/1099","87/9436",0.195402298850575,1.67772164872978,2.30564958172485,0.0215504341507617,0.0877410533281011,0.0634630579627694,"3725/5599/6934/3265/2353/5604/8313/596/7039/5594/4292/5291/5290/2069/374/5295/51426",17
"Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","6/1099","20/9436",0.3,2.57579617834395,2.56121899175858,0.0226286644215601,0.0909924954835107,0.0658148243724993,"606495/51700/55907/7358/2762/51167",6
"Organismal Systems","Endocrine system","hsa04916","Melanogenesis","19/1099","101/9436",0.188118811881188,1.6151857223939,2.2567043757511,0.0229140020882868,0.0909924954835107,0.0658148243724993,"6934/3265/7481/1638/5604/805/8324/23236/5332/5594/4286/111/817/815/2770/8321/114/7306/2776",19
"Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","9/1099","37/9436",0.243243243243243,2.08848338784645,2.40850049708491,0.0232404370698462,0.0909924954835107,0.0658148243724993,"3586/355/3043/3458/3553/23236/5332/3569/2776",9
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","27/1099","157/9436",0.171974522292994,1.4765710576494,2.1862096174321,0.0239314403388194,0.0909924954835107,0.0658148243724993,"83593/9261/8945/3265/22800/2305/3709/4193/5604/805/1869/5594/3708/776/5291/5290/3576/132660/5295/23291/1871/3107/2309/3569/1021/5054/4683",27
"Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","22/1099","122/9436",0.180327868852459,1.54829278479691,2.21303981342453,0.0239453935482923,0.0909924954835107,0.0658148243724993,"3725/3586/5599/3265/5058/3458/55012/2353/5527/5604/9020/940/1493/5594/5523/5291/5290/1739/5295/3702/6885/2534",22
"Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","22/1099","122/9436",0.180327868852459,1.54829278479691,2.21303981342453,0.0239453935482923,0.0909924954835107,0.0658148243724993,"4853/3265/4193/23389/1734/5604/9611/7067/3690/9969/71/8648/23236/5332/8202/5594/7068/5291/116931/5290/5295/9282",22
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","20/1099","109/9436",0.18348623853211,1.57541050663238,2.19373894810681,0.0256084337139479,0.0949198054262469,0.0686554455991629,"3725/3716/1513/5599/2353/7187/5604/6416/3553/5594/5291/5290/3576/5295/8737/6885/3569/3663/23643/3439",20
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","20/1099","109/9436",0.18348623853211,1.57541050663238,2.19373894810681,0.0256084337139479,0.0949198054262469,0.0686554455991629,"5590/5599/5507/10062/7132/32/6720/6774/5581/2673/5770/5291/5290/10891/5295/3569/9586/948/5506/51422",20
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","25/1099","144/9436",0.173611111111111,1.49062278839349,2.15396806248641,0.0260890693276819,0.0949198054262469,0.0686554455991629,"5599/355/6934/79602/7132/32/10645/7187/6416/6720/9020/3553/64900/23765/10891/3576/2919/130/8737/6885/2309/3569/51422/23643/3439",25
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","25/1099","144/9436",0.173611111111111,1.49062278839349,2.15396806248641,0.0260890693276819,0.0949198054262469,0.0686554455991629,"9698/1600/115209/5599/9776/3709/6311/22863/6095/2903/2906/23369/23236/5332/25814/3708/5291/5290/3516/2891/5295/2890/5649/9821/2776",25
"Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","40/1099","253/9436",0.158102766798419,1.35746834168324,2.09252401904948,0.0266586361272796,0.0959710900582065,0.0694158392233872,"3725/5599/8945/960/7132/3709/4193/22863/87/83660/10801/9267/71/6093/596/5581/3099/3554/3553/4735/23236/5332/84557/63916/5594/3708/5291/5290/3576/55752/5295/831/23291/8737/6885/2309/9844/93408/8767/5747",40
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","14/1099","70/9436",0.2,1.7171974522293,2.1866313940939,0.0291438897213626,0.103825107132354,0.0750966456635989,"8672/1604/5551/71/1837/940/6640/6444/3107/3108/2534/8910/137868/6641",14
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","15/1099","77/9436",0.194805194805195,1.67259492100256,2.15153849165905,0.0304387526029776,0.107320138043488,0.0776245996928892,"3716/5599/5604/6774/7039/1869/5594/5291/5337/5290/5295/51426/1871/7422/1021",15
NA,NA,"hsa04081","Hormone signaling","35/1099","219/9436",0.159817351598174,1.37218974493209,2.02328268119067,0.0315826804491636,0.110217109322591,0.0797199775032594,"2782/5592/2834/341208/79602/5744/10411/552/1734/10681/3480/7067/6774/3690/6794/90/30061/2797/23236/5332/7068/111/5291/5290/59345/6750/658/2690/5295/1812/2770/2783/114/9630/2776",35
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","14/1099","71/9436",0.197183098591549,1.69301157262044,2.12804431792628,0.0325572822843455,0.112387906601371,0.0812901140391574,"3725/5599/5058/83700/7082/6416/28964/535/9020/3576/2919/5803/51606/4067",14
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","19/1099","105/9436",0.180952380952381,1.55365483773127,2.07125968231272,0.0330817068927604,0.112387906601371,0.0812901140391574,"1298/255631/120103/1284/9056/6546/1290/1291/1292/256076/4311/206358/91522/4224/1310/1303/1278/7373/85301",19
"Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","23/1099","133/9436",0.172932330827068,1.48479478952157,2.0442648026583,0.0331905806044985,0.112387906601371,0.0812901140391574,"3586/5599/3265/4193/5604/3480/7874/5347/6774/6794/6789/5594/5291/5290/10769/5295/9456/2309/6446/3569/51422/23678/114907",23
"Human Diseases","Cancer: specific types","hsa05224","Breast cancer","25/1099","148/9436",0.168918918918919,1.45033568600448,2.00479982260711,0.0351688963024273,0.117919240543433,0.0852909249852469,"3725/4853/6934/3265/7481/4040/2353/5604/3480/8313/8648/8324/1869/8202/5594/5291/5290/2250/5295/51426/2246/1452/1871/8321/1021",25
"Organismal Systems","Endocrine system","hsa04911","Insulin secretion","16/1099","86/9436",0.186046511627907,1.59739297881795,2.02054455691759,0.0382088384697467,0.126868182103431,0.0917636897331677,"6262/3778/775/3780/23236/5332/776/111/817/3781/815/9586/157855/9699/114/2776",16
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","10/1099","47/9436",0.212765957446809,1.82680580024394,2.0630401105314,0.0412000608537934,0.134194483923784,0.0970628000064305,"6487/23127/29954/2589/79623/114805/285203/6480/152002/55568",10
"Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","10/1099","47/9436",0.212765957446809,1.82680580024394,2.0630401105314,0.0412000608537934,0.134194483923784,0.0970628000064305,"5590/5599/775/5581/3099/5594/776/5291/5290/5295",10
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","21/1099","122/9436",0.172131147540984,1.47791584003341,1.92898176081586,0.0423203660742002,0.136543067899778,0.0987615295673987,"79602/32/10645/55012/5527/3480/6720/6794/1994/5468/5523/5291/5290/10891/5295/6885/2309/9586/948/51422/51552",21
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","24/1099","144/9436",0.166666666666667,1.43099787685775,1.89219841334904,0.0440607487083888,0.140829682787561,0.101862035872812,"3716/3265/5080/7481/5604/3480/463/6774/8313/3625/92/90/8324/659/5594/5291/5290/658/3670/5295/9421/3720/3624/8321",24
"Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","23/1099","139/9436",0.165467625899281,1.42070292810338,1.81416346728043,0.0513841014896524,0.162716321383899,0.117692630117625,"3725/3265/3709/2353/5604/8688/596/8648/805/7039/23236/5332/8202/5594/3708/111/5291/5290/5295/9586/2770/114/2776",23
"Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","6/1099","24/9436",0.25,2.14649681528662,2.04174928423165,0.0526229125230366,0.164634894169886,0.119080332809859,"2134/2132/26035/64131/9394/9957",6
"Human Diseases","Substance dependence","hsa05030","Cocaine addiction","10/1099","49/9436",0.204081632653061,1.75224229819316,1.91671383978411,0.0529527437388521,0.164634894169886,0.119080332809859,"3725/2903/8787/2906/111/2891/1812/9586/1644/2770",10
"Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","14/1099","76/9436",0.184210526315789,1.58162923231646,1.8483320543558,0.0540418958983732,0.166507463038231,0.120434760892534,"3709/71/805/23236/5332/3708/111/4638/6750/817/815/2770/114/2776",14
"Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","9/1099","43/9436",0.209302325581395,1.7970671011702,1.90191826154079,0.0561816428694243,0.171554659476278,0.124085395435289,"57134/6487/10905/3703/283358/2530/201595/3074/4124",9
"Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","12/1099","63/9436",0.19047619047619,1.63542614498028,1.83721906754411,0.0573875636013682,0.172361724818986,0.124669145375383,"7799/55870/23127/56950/64754/8424/51268/79823/5352/85007/55904/79813",12
"Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","27/1099","170/9436",0.158823529411765,1.36365680029974,1.73714041214823,0.0574539082729955,0.172361724818986,0.124669145375383,"5590/3725/56288/5599/83700/84790/87/7082/55114/71/6093/23327/6794/5581/861/776/9223/9076/1739/9693/100506658/51735/4301/51422/8777/100288814/4478",27
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","8/1099","37/9436",0.216216216216216,1.85642967808573,1.89503241704846,0.0591506935152915,0.175073319408075,0.126630440322862,"55907/64841/2585/2673/3099/7358/2762/5238",8
"Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","17/1099","98/9436",0.173469387755102,1.48940595346419,1.76815465554007,0.0593815937173589,0.175073319408075,0.126630440322862,"775/3709/949/5581/805/23236/5332/3708/491/776/111/817/815/9586/114/51305/2776",17
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","24/1099","149/9436",0.161073825503356,1.38297781387595,1.71077905637046,0.0614654953890466,0.17954861176412,0.129867416942346,"2782/5743/5599/775/3709/2567/10681/4705/23236/5332/5594/3708/776/111/11343/59345/2891/2890/22999/1268/2770/2783/114/2776",24
"Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","20/1099","120/9436",0.166666666666667,1.43099787685775,1.72510650017963,0.0619495210180295,0.17954861176412,0.129867416942346,"3725/4803/9261/5599/3265/10818/5604/596/10782/805/5594/5291/5290/817/2549/5295/815/2309/8767/4915",20
"Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","17/1099","99/9436",0.171717171717172,1.47436144888374,1.72261491236638,0.0642675680201587,0.184701750108355,0.133594679210414,"6262/775/7168/3690/71/1837/6546/6640/3680/776/6444/3569/781/8910/51422/137868/6641",17
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","21/1099","128/9436",0.1640625,1.40863853503185,1.68997785536945,0.0652866759065559,0.185008866769183,0.133816816530496,"84618/5142/132/22978/5139/51292/957/122481/5143/1716/471/955/5152/956/111/5144/5167/5137/50484/114/5634",21
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","24/1099","150/9436",0.16,1.37375796178344,1.67527705502241,0.0654563534475765,0.185008866769183,0.133816816530496,"29119/6934/3265/7481/4040/5604/8313/596/1496/8324/1869/5594/4292/5291/5290/2250/2549/5295/51426/1495/2246/1452/1871/8321",24
"Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","8/1099","38/9436",0.210526315789474,1.80757626550453,1.8110169802483,0.0676152084792596,0.189544272950056,0.137097273448024,"6338/23327/5594/5291/5290/4306/5295/6446",8
"Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","12/1099","65/9436",0.184615384615385,1.58510534051935,1.71855196698673,0.0699923813757157,0.191580106199616,0.138569790572206,"5087/775/3709/949/23236/5332/3708/776/111/9586/114/2776",12
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","16/1099","93/9436",0.172043010752688,1.47715909869187,1.678906100372,0.0701135191278836,0.191580106199616,0.138569790572206,"5743/1284/4149/7187/3909/596/2335/1869/5291/5290/5295/51426/1871/1021/5747/331",16
"Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","26/1099","166/9436",0.156626506024096,1.34479318548078,1.62718805868894,0.0703120875298186,0.191580106199616,0.138569790572206,"5592/3778/7225/775/5139/3709/624/5604/6093/6546/5581/805/23236/5332/5594/3708/491/776/111/4638/9586/2969/2770/157855/114/2776",26
"Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","4/1099","14/9436",0.285714285714286,2.45313921747043,1.97544339289321,0.0705821443893321,0.191580106199616,0.138569790572206,"6487/2530/10678/6482",4
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","25/1099","159/9436",0.157232704402516,1.34999799703561,1.61594003428075,0.0721338130723176,0.19425011079317,0.140501003497676,"3716/355/3265/10062/7132/3458/4939/949/7187/5604/8554/6774/1869/4599/5594/5291/5290/9076/5295/100506658/8737/1871/1021/3439/100288814",25
"Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","12/1099","66/9436",0.181818181818182,1.56108859293573,1.66072800596263,0.0769175598562383,0.20392097264212,0.14749593281286,"8565/6301/833/79731/7453/124454/1615/23395/5188/51520/57505/57038",12
"Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","12/1099","66/9436",0.181818181818182,1.56108859293573,1.66072800596263,0.0769175598562383,0.20392097264212,0.14749593281286,"3725/3586/3458/6095/3566/50615/64127/6774/3553/3108/3459/3569",12
"Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","24/1099","154/9436",0.155844155844156,1.33807593680205,1.535743678105,0.083215104438289,0.217138465141491,0.157056138221762,"6262/775/10411/55012/5527/7168/596/6546/805/23236/5332/5594/491/6331/776/111/5523/817/815/9586/2770/781/114/2776",24
"Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","26/1099","169/9436",0.153846153846154,1.32092111709946,1.52839977043559,0.0833019537663743,0.217138465141491,0.157056138221762,"5599/3265/22800/9776/7405/10645/22863/23604/5604/3480/57724/596/6794/84557/5594/8897/3708/5291/5290/9711/5295/55255/6885/8887/9821/1612",26
"Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","11/1099","60/9436",0.183333333333333,1.57409766454352,1.61963630710487,0.0838078286511018,0.217138465141491,0.157056138221762,"9047/5743/9261/3265/5604/5594/5291/5290/5295/7422/5747",11
"Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/1099","15/9436",0.266666666666667,2.2895966029724,1.81474624226824,0.087720781202549,0.225567723092269,0.163153016087052,"6489/29906/3074/6482",4
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","15/1099","90/9436",0.166666666666667,1.43099787685775,1.49158633124252,0.0963713310086765,0.245962650783339,0.177904656614603,"3725/3716/3265/3458/2353/5604/6774/238/940/5594/5291/5290/5295/3459/29126",15
"Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","17/1099","105/9436",0.161904761904762,1.39011222323324,1.45943585153425,0.0992982636429694,0.249705927690408,0.180612166842862,"5743/142/23085/7132/7187/597/9020/596/3554/3553/3576/2919/8737/6885/4067/23643/331",17
"Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","17/1099","105/9436",0.161904761904762,1.39011222323324,1.45943585153425,0.0992982636429694,0.249705927690408,0.180612166842862,"6262/775/7168/3690/71/1837/6546/6640/3680/776/111/6444/781/8910/137868/6641/114",17
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","10/1099","55/9436",0.181818181818182,1.56108859293573,1.51514122160089,0.100607880103379,0.251152518214274,0.181658485011863,"57134/10905/3703/29880/2530/4249/201595/6480/79644/4124",10
"Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","16/1099","98/9436",0.163265306122449,1.40179383855453,1.45162444628801,0.101510151463937,0.251568636236714,0.181959462959765,"8898/3709/8526/805/3631/23236/5332/8897/3708/9807/5291/5290/5295/8871/9162/8395",16
"Human Diseases","Substance dependence","hsa05032","Morphine addiction","15/1099","91/9436",0.164835164835165,1.41527262546371,1.44520429848435,0.103625691718547,0.254963932142036,0.184415278711538,"2782/5142/408/5139/2567/10681/5143/111/59345/5144/1812/5137/2770/2783/114",15
"Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","4/1099","16/9436",0.25,2.14649681528662,1.66637326917504,0.106654053958473,0.259942587923134,0.188016337832984,"6489/8706/3074/6482",4
"Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","13/1099","77/9436",0.168831168831169,1.44958226486889,1.43815172822124,0.107365855698651,0.259942587923134,0.188016337832984,"3265/9846/4193/5604/1869/861/5594/5291/5290/5295/51426/1871/1021",13
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","8/1099","42/9436",0.19047619047619,1.63542614498028,1.49840545401033,0.108533493632908,0.259942587923134,0.188016337832984,"30061/2181/5621/84557/7037/64116/23657/6303",8
"Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","16/1099","99/9436",0.161616161616162,1.38763430483176,1.40767053397632,0.108689444657919,0.259942587923134,0.188016337832984,"55616/8613/5058/9846/5604/8853/5581/274/5594/5291/5337/5290/5295/4067/50807/8395",16
"Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","11/1099","63/9436",0.174603174603175,1.49914063289859,1.44317430970012,0.109909726957033,0.261035601522953,0.188806913997827,"51684/6934/7481/8313/2736/8324/64399/51426/2737/8321/5727",11
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","31/1099","213/9436",0.145539906103286,1.24960377979127,1.3377339614347,0.111481289104465,0.262942074991222,0.190185865259887,"2782/3725/5599/355/8945/3265/5058/7132/3709/2353/10681/5604/596/805/7852/5594/3708/5291/5290/59345/5295/23291/8737/3107/6885/2770/2783/2185/5747/3439/2776",31
"Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","6/1099","29/9436",0.206896551724138,1.77641115747859,1.52030278989951,0.113385715508847,0.265602155507026,0.192109900105113,"7003/5058/10413/84962/122786/23286",6
"Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","25/1099","168/9436",0.148809523809524,1.27767667576585,1.3184568700059,0.117614206679588,0.273633052274959,0.197918643535289,"3716/3586/3265/3458/8554/3566/50615/6774/596/3589/9655/5155/53833/5291/5290/5156/3600/2690/5295/85480/3459/3569/3439/338376/56832",25
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","21/1099","138/9436",0.152173913043478,1.30656327887012,1.31713352030475,0.120303735521555,0.276209248925113,0.199782005224382,"5590/5599/5507/10580/3265/32/5604/5257/6720/805/3099/5770/5594/5291/5290/10891/5295/5575/5577/5506/51422",21
"Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","9/1099","50/9436",0.18,1.54547770700637,1.40406311712148,0.121144407423295,0.276209248925113,0.199782005224382,"3586/8741/9020/7852/940/10803/3600/3108/3569",9
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","9/1099","50/9436",0.18,1.54547770700637,1.40406311712148,0.121144407423295,0.276209248925113,0.199782005224382,"3586/1379/3043/3458/7057/3553/3576/3569/948",9
"Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","13/1099","79/9436",0.164556962025316,1.41288397968233,1.33794469148062,0.124745467563511,0.282536092097488,0.204358207580516,"3725/3716/4688/5743/3586/1379/3458/2353/3553/5594/3108/6885/3459",13
"Human Diseases","Infectious disease: viral","hsa05162","Measles","21/1099","139/9436",0.151079136690647,1.29716354305091,1.28143449355338,0.127011289755002,0.283649122294462,0.205163261739608,"3725/3716/5599/355/4939/2353/7187/6774/596/3553/940/4599/5291/5290/5295/6885/3569/1021/3439/4478/51209",21
"Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","17/1099","109/9436",0.155963302752294,1.33909893063753,1.29280665338314,0.128230330637501,0.283649122294462,0.205163261739608,"3725/3716/5599/3458/2353/6095/3566/50615/6774/3554/3553/861/5594/3108/3459/196/3569",17
"Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","32/1099","224/9436",0.142857142857143,1.22656960873521,1.24598724607268,0.128263298506276,0.283649122294462,0.205163261739608,"3725/3716/8829/5599/9184/3265/7132/2353/83660/5604/64784/6416/9020/8498/3554/1869/5594/111/5291/5290/1739/3600/10393/5295/1871/3107/3108/8379/3569/9586/114/331",32
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","6/1099","30/9436",0.2,1.7171974522293,1.4284392531078,0.128554426770882,0.283649122294462,0.205163261739608,"4363/3553/471/200895/9429/3569",6
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","25/1099","170/9436",0.147058823529412,1.26264518546272,1.25462129498857,0.129709511076045,0.284363158897483,0.205679724040962,"2948/6934/3265/7481/4040/8110/5604/3480/8313/71/6597/7039/8324/1869/5594/5291/5290/2549/5295/51426/1452/1871/8321/1021/6595",25
"Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","10/1099","59/9436",0.169491525423729,1.45525207816042,1.2735349926899,0.14285636915654,0.311190307334629,0.225083786468568,"5743/5592/111/11343/5291/5290/5295/2770/114/5742",10
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","8/1099","45/9436",0.177777777777778,1.52639773531493,1.28507728330324,0.146410056339953,0.313241723047216,0.226567574380104,"5551/355/3458/3553/940/3107/3108/3569",8
"Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","7/1099","38/9436",0.184210526315789,1.58162923231646,1.30432314683719,0.146545835343727,0.313241723047216,0.226567574380104,"64841/2585/2673/3099/7358/3074/5238",7
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","7/1099","38/9436",0.184210526315789,1.58162923231646,1.30432314683719,0.146545835343727,0.313241723047216,0.226567574380104,"84618/23057/22978/349565/952/5167/10135",7
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","29/1099","204/9436",0.142156862745098,1.22055701261396,1.15625321749299,0.148065578657037,0.31337437557855,0.226663521886609,"3725/3716/5599/355/960/4193/4939/7187/7874/6416/6774/9020/596/1869/956/5291/5290/3516/5295/51426/8737/1871/3107/3108/6885/3569/1021/4067/3439",29
"Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","21/1099","142/9436",0.147887323943662,1.26975867946533,1.17593458328972,0.148440493695103,0.31337437557855,0.226663521886609,"10277/64326/8453/8945/4193/26259/8924/8554/6477/11060/64750/23327/8452/140739/7332/7324/10393/23291/11059/90293/331",21
"Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","16/1099","105/9436",0.152380952380952,1.30834091598423,1.15352393614501,0.157998624018806,0.325741595947968,0.235608725908811,"3725/5599/3265/22800/84749/6477/267/64750/23770/1869/84557/4286/9868/2309/8887/27342",16
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","12/1099","75/9436",0.16,1.37375796178344,1.17984473688181,0.158108493939657,0.325741595947968,0.235608725908811,"2948/355/4193/596/5594/4292/5291/5290/5295/5980/7507/331",12
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","12/1099","75/9436",0.16,1.37375796178344,1.17984473688181,0.158108493939657,0.325741595947968,0.235608725908811,"64326/84883/355/3732/4193/7057/6477/596/1021/5054/8797/50484",12
"Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","12/1099","75/9436",0.16,1.37375796178344,1.17984473688181,0.158108493939657,0.325741595947968,0.235608725908811,"3709/53905/23236/5332/3708/2876/111/9586/5172/114/7038/2776",12
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","7/1099","39/9436",0.17948717948718,1.54107463661604,1.22930532890646,0.161805679549787,0.329007832699305,0.237971193242033,"4548/471/191/10841/200895/27430/2731",7
"Human Diseases","Immune disease","hsa05330","Allograft rejection","7/1099","39/9436",0.17948717948718,1.54107463661604,1.22930532890646,0.161805679549787,0.329007832699305,0.237971193242033,"3586/5551/355/3458/940/3107/3108",7
"Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","11/1099","68/9436",0.161764705882353,1.38890970400899,1.16854298543219,0.162579893936206,0.329007832699305,0.237971193242033,"6934/3265/5604/597/6774/861/5594/5291/5290/5295/862",11
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","9/1099","54/9436",0.166666666666667,1.43099787685775,1.15315900329135,0.171083584658862,0.344179917372534,0.24894515414757,"3586/5551/355/940/1493/3107/3108/7038/3439",9
"Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","4/1099","19/9436",0.210526315789474,1.80757626550453,1.27928986604637,0.172783534906726,0.345567069813452,0.249948480782275,"2588/10855/3074/138050",4
"Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","11/1099","69/9436",0.159420289855072,1.36878057786393,1.11623908049197,0.17440554725011,0.346783123020567,0.250828051430696,"5599/3265/9846/5604/6416/5594/5291/5290/5295/2534/4067",11
