"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","33/1349","144/9436",0.229166666666667,1.60297751420806,2.97790588542301,0.00345149745371022,0.0176257770281201,0.0123151882210206,"9698/1600/115209/10000/9776/3709/488/6311/5687/6095/5579/146227/5289/2906/23369/5707/5173/23236/5332/11317/25814/5291/5290/3516/2891/5295/7416/2890/6310/9519/5649/9821/2776",33
"Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","17/1349","60/9436",0.283333333333333,1.98186310847541,3.11602529133077,0.0034822616167055,0.0176257770281201,0.0123151882210206,"9047/5743/9261/10000/3265/123745/283748/5604/5579/5594/5880/5291/5290/3791/5295/4846/5747",17
"Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","13/1349","41/9436",0.317073170731707,2.21786689327234,3.19173309160741,0.00351615878052759,0.0176257770281201,0.0123151882210206,"1870/3265/4312/4193/9252/7057/5604/999/1869/5594/3576/1871/1026",13
"Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","18/1349","65/9436",0.276923076923077,1.93702457660945,3.09597821992384,0.00352515540562401,0.0176257770281201,0.0123151882210206,"5567/5087/779/3776/775/3709/3164/949/5151/2767/23236/5332/776/111/185/9586/107/2776",18
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","34/1349","150/9436",0.226666666666667,1.58549048678033,2.95212225185979,0.00364376476539023,0.0179585549151376,0.0125477012221709,"1870/7482/10000/29119/10023/6934/3265/4040/122011/5604/999/8313/596/1496/8324/1869/5594/4292/5291/5290/2250/2247/5295/51426/324/1495/2246/1452/1871/1026/8326/5243/53358/8823",34
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","43/1349","203/9436",0.211822660098522,1.48165946678255,2.83334792274815,0.00453324494384641,0.021938309544535,0.0153283688350832,"10006/355/2017/5058/23365/7132/84790/4792/10972/2353/23191/7082/55930/4644/4643/4629/9267/6093/4645/9138/9475/3554/8440/3553/10787/4430/5594/4627/387/9076/3576/9871/2149/8737/4646/6885/2534/49861/3569/55971/1902/100288814/257397",43
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","22/1349","87/9436",0.252873563218391,1.76880277429854,2.94222034209192,0.00457842981798992,0.021938309544535,0.0153283688350832,"10000/6934/3265/2353/5604/8313/5366/596/4436/5594/5880/4292/387/5291/5290/2069/374/5295/51426/324/1026/5898",22
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","23/1349","93/9436",0.247311827956989,1.7298994874738,2.88898019147088,0.00509908910508983,0.0238265010734711,0.0166476544495038,"1870/5743/10000/1282/1284/4792/4149/7187/3909/596/2335/1869/2272/5291/5290/6502/5295/51426/1871/1026/3908/1021/5747",23
"Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","32/1349","142/9436",0.225352112676056,1.57629543010472,2.82599389552516,0.00515544704691542,0.0238265010734711,0.0166476544495038,"5590/10000/7132/3458/652/2353/6416/3690/5175/596/805/3554/3553/92/90/659/7056/5880/5155/859/387/5291/5290/3791/658/5295/4208/1906/6885/4846/6383/5747",32
"Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","28/1349","120/9436",0.233333333333333,1.63212255992093,2.8461669995503,0.00517967414640675,0.0238265010734711,0.0166476544495038,"4803/9261/5664/10000/3265/4908/11213/5908/10818/10019/4792/9252/5604/596/805/5594/3656/387/5291/5290/817/5295/814/815/6196/8767/4915/53358",28
"Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","20/1349","78/9436",0.256410256410256,1.79354127463838,2.8741438932605,0.00566337857248153,0.0257087579935017,0.0179627935332171,"26052/29119/7414/2017/999/10801/1496/2335/4735/63916/859/387/5291/26084/5290/79658/5295/1495/5747/53358",20
"Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","26/1349","110/9436",0.236363636363636,1.65331895680302,2.8148619628687,0.0057750386311006,0.0258751730873988,0.0180790683051543,"6497/9372/3458/652/26585/7057/2200/4091/79875/1387/9611/64750/6093/4052/3625/92/90/659/5594/387/7018/658/10468/285704/653/3624",26
"Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","23/1349","95/9436",0.242105263157895,1.6934805508954,2.77448644678145,0.0067150027273868,0.0297009736019032,0.0207521676730307,"1435/4312/4314/3458/2321/8600/2353/6348/414062/535/3589/3553/940/1493/523/941/3576/2919/3600/1437/3569/51606/284",23
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","25/1349","106/9436",0.235849056603774,1.64971956865323,2.74739601258066,0.00691019228205106,0.0301774219912357,0.021085063725379,"1870/10000/6935/6934/3265/4314/80310/4193/2308/4792/5604/1387/596/1869/2078/7113/5594/5155/5291/5290/56034/5295/1871/1026/9586",25
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","20/1349","80/9436",0.25,1.74870274277242,2.74658166501123,0.00763707043049992,0.0329348662315309,0.0230116990603221,"3716/10000/3265/80310/5604/5579/4763/596/558/5594/5155/5291/5290/3791/2247/56034/5295/3569/3084/53358",20
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","25/1349","109/9436",0.229357798165138,1.60431444291048,2.5917221474407,0.00995803532269196,0.0424138541522065,0.0296346990110001,"5590/10000/5507/10062/7132/32/2308/9882/4792/5579/10998/5581/2673/5834/5291/5290/10891/5295/6196/3569/9586/51085/948/4846/51422",25
"Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","19/1349","77/9436",0.246753246753247,1.72599231754161,2.61243726131149,0.0105957810613907,0.0445798105631683,0.031148059859544,"1870/10000/3265/9846/4193/4792/5604/1869/861/5594/613/5291/5290/5295/51426/1871/1026/1021/53358",19
"Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","23/1349","99/9436",0.232323232323232,1.62505709429357,2.55338799478467,0.0112100532319721,0.0465960043979564,0.0325567811049032,"1870/5567/4853/10000/3265/4193/2353/5604/9611/596/10498/1869/8202/5594/111/5291/5290/5295/1871/1026/107/5747/53358",23
"Organismal Systems","Endocrine system","hsa04916","Melanogenesis","23/1349","101/9436",0.227722772277228,1.59287774589171,2.44653751940295,0.0142281824040688,0.0584371777309969,0.0408302477510245,"5567/7482/6934/3265/5604/1387/5579/2775/805/8324/23236/5332/5594/4286/111/817/815/1906/107/8326/2770/7306/2776",23
"Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","35/1349","170/9436",0.205882352941176,1.4401081411067,2.36494432151982,0.0150559492807098,0.0611094411981749,0.0426973670004029,"5590/5567/50848/56288/2017/83700/84790/87/7082/4629/3993/6093/23327/9475/5581/7074/861/4627/387/776/9223/9076/1739/5522/9693/51735/49861/4301/51422/8777/9414/54566/100288814/1741/57826",35
"Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","17/1349","69/9436",0.246376811594203,1.72335922476123,2.46298357149352,0.0153530354934154,0.0615906656421895,0.0430336000978227,"5567/775/2353/5579/2906/805/5173/776/111/817/2891/814/815/2890/1812/9586/1644",17
"Environmental Information Processing","Signal transduction","hsa04392","Hippo signaling pathway - multiple species","9/1349","29/9436",0.310344827586207,2.17080340482094,2.57893626470104,0.0165234900018602,0.0647466712870846,0.0452387115934168,"7003/5058/10413/84962/122786/1454/79633/23286/6788",9
"Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","15/1349","59/9436",0.254237288135593,1.77834177231094,2.44933163785409,0.0166270391049914,0.0647466712870846,0.0452387115934168,"5567/5743/134/10000/5592/51099/111/11343/5291/5290/5295/1081/107/2770/5742",15
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","38/1349","189/9436",0.201058201058201,1.40636411058946,2.30477759569022,0.0168903784047135,0.0647466712870846,0.0452387115934168,"3716/115362/3428/9447/140609/838/3709/643246/10910/4792/7187/4210/64127/596/5585/84168/3553/6772/10616/23236/5332/84557/5594/820/387/846/3576/2919/118429/55914/7416/8737/6885/7128/3569/10135/8767/257397",38
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","20/1349","86/9436",0.232558139534884,1.62670022583481,2.38444042947332,0.0170781074989122,0.0647466712870846,0.0452387115934168,"10000/3265/5058/5604/5579/6416/8440/2066/5594/5291/5290/2069/374/817/5295/815/1026/3084/5747/53358",20
"Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","20/1349","86/9436",0.232558139534884,1.62670022583481,2.38444042947332,0.0170781074989122,0.0647466712870846,0.0452387115934168,"779/29119/6934/775/488/22801/3690/1837/6546/1496/10369/859/776/3693/1495/6444/3908/781/137868/6641",20
"Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","56/1349","298/9436",0.187919463087248,1.31446112208397,2.25285230388465,0.017491932060759,0.0655947452278463,0.0458312636374578,"943/1435/4803/8995/7292/3586/50604/3559/355/3587/7132/94/3458/55504/8600/652/3566/50615/6354/6346/6348/414062/2057/3589/3554/3553/27178/27177/26525/3625/7852/92/90/659/10663/2829/729230/53833/3576/5197/2919/658/3600/3977/2690/1437/653/3459/3569/3624/90865/338376/6366/9966/944/1896",56
"Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","22/1349","98/9436",0.224489795918367,1.57026368738748,2.31763492390302,0.0190754144775487,0.0707636343521967,0.0494427834222824,"51196/3632/8525/8898/3709/5579/5289/805/8527/23236/5332/8897/5291/5290/8821/5295/8871/1607/9162/54928/55529/8395",22
"Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","22/1349","99/9436",0.222222222222222,1.55440243801993,2.26476035940261,0.0213226605477134,0.0782587009463951,0.0546796110350099,"10000/5058/9846/123745/283748/5604/5579/27040/8612/8853/5581/274/5594/5880/5291/5337/5290/5295/3984/4067/50807/8395",22
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","23/1349","105/9436",0.219047619047619,1.53219668890536,2.23967977697026,0.0221799834767394,0.0805483610471063,0.0562794040573222,"5743/9261/3586/10000/3265/22800/5058/23365/3709/4193/4792/8844/9020/6237/805/3553/6772/5594/387/5291/5290/5295/3569",23
"Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","10/1349","36/9436",0.277777777777778,1.94300304752492,2.31517394035051,0.0258430499829418,0.092873460876197,0.0648909917334832,"2590/10610/2589/114805/9334/51301/55568/168391/6482/2650",10
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","17/1349","73/9436",0.232876712328767,1.62892858230856,2.20312153707731,0.0261932864926218,0.0931616890716962,0.0650923777190493,"1870/10000/3265/5604/5579/3800/1869/6789/5594/2272/5291/5290/5295/51426/1871/1026/1021",17
"Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","12/1349","47/9436",0.25531914893617,1.78590918410801,2.20594575573582,0.0294230726462651,0.10358122513226,0.0723725417400076,"5590/777/3767/6833/775/5581/3099/5594/776/5291/5290/5295",12
"Human Diseases","Substance dependence","hsa05032","Morphine addiction","20/1349","91/9436",0.21978021978022,1.53732109254719,2.10352722842695,0.0304237607414079,0.105570098353046,0.0737621739827538,"2782/5142/5567/134/408/5139/2567/5151/5579/2775/94235/111/2555/2557/5144/1812/5137/107/2770/2783",20
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","30/1349","149/9436",0.201342281879195,1.40835120223282,2.05197684366933,0.0306000285081293,0.105570098353046,0.0737621739827538,"2782/5567/5743/779/4728/775/3709/2567/5579/2775/94235/4705/23236/5332/5594/776/4710/111/11343/2555/2557/2891/2890/22999/1268/221955/107/2770/2783/2776",30
"Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","10/1349","37/9436",0.27027027027027,1.89048945164586,2.21652187699652,0.0310228987687099,0.105969307675296,0.0740411028455922,"3586/355/3043/3458/5579/3553/23236/5332/3569/2776",10
"Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","16/1349","69/9436",0.231884057971014,1.62198515271645,2.11781250644751,0.0315567478166722,0.106736058791686,0.0745768343655103,"10000/3265/9846/123745/283748/5604/27040/6416/5594/5880/5291/5290/5295/1437/2534/4067",16
"Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","28/1349","139/9436",0.201438848920863,1.40902667043533,1.98413316807898,0.0355860126041774,0.119195867460594,0.0832825435498889,"5567/10000/3265/3709/2353/5604/2775/5914/8688/596/9687/8648/805/23236/5332/8202/5594/111/5291/5290/5295/2289/9586/107/2770/4846/2776/53358",28
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","23/1349","110/9436",0.209090909090909,1.46255138486421,1.99292900591444,0.0365108420973679,0.12111769734223,0.0846253323916727,"10000/3458/2321/112399/5604/1387/5579/596/3099/5594/7018/5291/5290/817/5295/815/1906/1026/3459/3569/5054/4846/284",23
"Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","21/1349","99/9436",0.212121212121212,1.4837477817463,1.97613272402055,0.038526511153791,0.126587108076742,0.0884468276112094,"779/775/488/7168/22801/3690/1837/6546/10369/859/4634/776/3693/6444/1906/3908/3569/781/51422/137868/6641",21
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","33/1349","170/9436",0.194117647058824,1.35781624732918,1.92274448761789,0.0389284589867586,0.126701116513507,0.0885264856799179,"1870/8289/7482/10000/10023/6934/3265/3481/4040/122011/8110/5604/5579/8313/6597/8324/1869/10587/5594/55193/5291/5290/5295/51426/324/1452/1871/1026/57492/8326/1021/6595/53358",33
"Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","22/1349","105/9436",0.20952380952381,1.46557944156165,1.95932985224597,0.0393626758766989,0.126917039041693,0.088677351458574,"5567/779/775/488/7168/22801/3690/1837/6546/10369/859/4634/776/111/3693/6444/5350/3908/107/781/137868/6641",22
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","17/1349","77/9436",0.220779220779221,1.54430891569513,1.95866107487357,0.0419593381964743,0.133052476963149,0.0929642020581574,"1870/3716/10000/5604/6772/1869/5594/5880/5291/5337/5290/5295/51426/1871/1026/5898/1021",17
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","31/1349","159/9436",0.19496855345912,1.36376817675334,1.88930769202596,0.0420368695332847,0.133052476963149,0.0929642020581574,"1870/3716/10000/355/3265/10062/7132/3458/949/4792/7187/440275/5604/8554/6772/8837/1869/5594/5291/5290/9076/5522/5295/8737/1871/1026/49861/1021/7534/23586/100288814",31
"Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","18/1349","83/9436",0.216867469879518,1.51694695758572,1.93193614664859,0.0434712505173041,0.136341649349726,0.0952623575929439,"1912/22955/22992/121536/84678/4149/23269/1387/7874/23512/23466/23492/23429/3720/221937/26053/54881/54880",18
"Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","46/1349","252/9436",0.182539682539683,1.2768305740878,1.81920479378083,0.0452782026414258,0.140729548750377,0.098328197296221,"5590/832/64744/2060/9372/9829/26052/3559/56288/22841/3265/161/116985/408/4193/8411/79720/6642/51324/22905/64750/9267/11031/23327/58513/29924/8853/10890/26056/10617/274/7852/3800/26286/859/9922/387/5337/51534/3482/23362/80223/11059/50807/8395/30011",46
"Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","20/1349","95/9436",0.210526315789474,1.4725917833873,1.89075165291279,0.0457915715228697,0.141054394423125,0.098555168033244,"6278/5743/4312/4314/3458/4792/2353/7187/5597/6354/1994/3553/5594/3576/2919/1437/6885/7128/3569/257397",20
"Cellular Processes","Cell motility","hsa04814","Motor proteins","37/1349","197/9436",0.187817258883249,1.31374622299654,1.81753315277232,0.0468971377571652,0.143181526780726,0.100041402388364,"23095/832/7135/55083/79659/84790/23026/1778/3831/55930/4644/4643/7168/4629/3801/4621/399687/8632/4645/1639/1768/3800/4430/56171/55614/4627/51143/4634/64147/25981/4636/1767/63971/4646/1780/93408/23303",37
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","40/1349","216/9436",0.185185185185185,1.29533536501661,1.79332942878177,0.0485636717112,0.146940652241063,0.102667915677204,"10000/355/3265/4312/4314/7132/4973/5908/4792/2353/7187/1543/6416/6348/414062/57534/596/9138/5452/9475/805/3553/23236/5332/9619/5594/387/5291/5290/3576/2919/817/5295/815/6885/3569/948/4846/4067/5747",40
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","28/1349","143/9436",0.195804195804196,1.36961333699658,1.81895053725018,0.0489802174136878,0.146940652241063,0.102667915677204,"3716/1435/10000/9846/7132/3709/3458/488/8600/4792/2353/5604/9020/3690/2355/3554/3553/6772/5594/4286/5291/5290/7006/5295/814/6885/2534/3459",28
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","19/1349","90/9436",0.211111111111111,1.47668231611894,1.85575488630799,0.0494127728231934,0.146960401931049,0.102681714850375,"3716/10000/3265/283106/3458/4792/2353/10538/10125/5604/27040/6772/940/5594/5291/5290/5295/3459/29126",19
"Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","32/1349","168/9436",0.19047619047619,1.33234494687423,1.77514532806652,0.052005943447585,0.153350858883905,0.107146748083644,"3716/3586/50604/10000/3559/3265/3587/3458/8554/1387/3566/50615/5771/596/2057/3589/6772/6775/5155/53833/5291/5290/3600/3977/2690/5295/1437/1026/116379/3459/3569/338376",32
"Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","64/1349","370/9436",0.172972972972973,1.20991324905335,1.68234887055454,0.0566934765706458,0.165756350990447,0.115814506107742,"10911/1907/134/150/2834/5024/4544/1813/160065/6866/552/2862/5729/624/623/2567/1140/136/7067/4160/2901/2696/2906/2357/130574/2859/5173/2797/135/5021/3269/7068/885/165829/185/5028/6750/152/55584/2555/2557/2895/2743/2891/59350/2690/2149/3360/2741/2890/1812/1906/2914/3351/1081/1268/2898/4142/1395/117/3361/2831/1903/1902",64
"Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","14/1349","63/9436",0.222222222222222,1.55440243801993,1.80318091943769,0.0582989206073112,0.169017879071616,0.118093346475668,"7482/51684/6934/652/8313/2736/8324/64399/51426/324/1026/2737/8326/5727",14
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","16/1349","75/9436",0.213333333333333,1.49222634049914,1.74790395474888,0.0622167410255416,0.178873130448432,0.124979242937272,"10000/355/4193/5366/596/2067/4436/5594/4292/5291/5290/5295/1026/5429/5980/7507",16
"Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","21/1349","105/9436",0.2,1.39896219421794,1.67897992752167,0.0664860438066696,0.189567645564471,0.132451535726206,"1298/255631/1301/1305/120103/1282/1284/11136/6546/1803/1290/1299/1291/1292/256076/4311/4224/1303/1278/169044/85301",21
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","15/1349","70/9436",0.214285714285714,1.49888806523351,1.71103251809866,0.0672340562460066,0.19012909348256,0.132843821228089,"2271/10000/3265/5058/5908/112399/5604/9915/1387/5594/5155/5291/5290/5295/1026",15
"Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","6/1349","21/9436",0.285714285714286,1.99851742031134,1.87084727965406,0.0681559938581405,0.191169251065516,0.133570582742954,"9469/113189/337876/29940/10090/55790",6
"Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","20/1349","100/9436",0.2,1.39896219421794,1.63807781196249,0.0719951904650813,0.200309199277847,0.139956694537382,"1435/3586/50604/3559/3587/7132/6354/6346/6348/414062/27178/7852/2829/729230/53833/3576/5197/2919/3569/6366",20
"Organismal Systems","Nervous system","hsa04727","GABAergic synapse","18/1349","89/9436",0.202247191011236,1.41468087055747,1.60529956905249,0.0775616569655339,0.214070173224873,0.149571532169324,"2782/5567/779/775/81539/2567/5579/2775/94235/2744/5334/776/111/2555/2557/107/2770/2783",18
"Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","9/1349","38/9436",0.236842105263158,1.65666575631072,1.65653895385603,0.0831494325015619,0.225176875695395,0.157331821614784,"6338/5579/23327/5594/5291/5290/4306/5295/6446",9
"Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","5/1349","17/9436",0.294117647058824,2.05729734443815,1.78197829204691,0.0835438843159728,0.225176875695395,0.157331821614784,"4548/4141/92935/10587/9061",5
NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","5/1349","17/9436",0.294117647058824,2.05729734443815,1.78197829204691,0.0835438843159728,0.225176875695395,0.157331821614784,"5101/4629/8828/4627/5099",5
"Organismal Systems","Digestive system","hsa04970","Salivary secretion","19/1349","97/9436",0.195876288659794,1.37011761289386,1.49643768804735,0.0920299382139392,0.244272601137751,0.170674067614173,"5567/493/5592/3778/653247/3709/6263/5579/805/23236/5332/491/820/111/683/952/2982/107/2776",19
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","11/1349","50/9436",0.22,1.53885841363973,1.56028021323483,0.0920447482548049,0.244272601137751,0.170674067614173,"3586/3043/3458/7057/5175/3553/2995/3576/3569/948/6383",11
"Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","14/1349","68/9436",0.205882352941176,1.4401081411067,1.48755702432192,0.0982942696449391,0.258866587996214,0.180870934099567,"10000/6934/3265/7704/5604/5914/861/5594/5291/5290/5295/1437/5467/862",14
"Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","6/1349","23/9436",0.260869565217391,1.82473329680601,1.61732247899805,0.0991597628346993,0.259167561954328,0.181081225591277,"185/4311/2028/57486/4012/4142",6
"Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","54/1349","320/9436",0.16875,1.18037435137139,1.34069755946007,0.105597874148099,0.273919297602211,0.191388311673246,"1870/4853/63923/7143/5743/6935/3265/960/442900/4193/693210/9252/23405/7057/90427/7168/5604/1387/4363/5579/3690/6093/596/1786/1788/5581/9839/2744/659/9759/1869/1591/5594/5155/387/27086/5291/5290/407020/5295/1946/324/995/406937/1871/1026/407032/5243/1021/23414/407030/8434/3371/406956",54
"Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","20/1349","106/9436",0.188679245283019,1.31977565492258,1.35219932050958,0.114886407492304,0.295789631230185,0.206669185512471,"5320/493/3778/3709/5908/488/5579/5874/23236/5332/491/885/387/111/683/952/8671/107/1811/2776",20
"Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","6/1349","24/9436",0.25,1.74870274277242,1.49988268392846,0.117023112082015,0.299059064209593,0.208953549058724,"2134/2132/26035/9394/9348/2131",6
"Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","15/1349","76/9436",0.197368421052632,1.3805547969256,1.36040831561943,0.11821908578445,0.29989400437967,0.20953692449411,"5567/3776/3709/5579/805/23236/5332/111/4638/6750/817/815/107/2770/2776",15
"Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","30/1349","169/9436",0.177514792899408,1.2416824209035,1.29479805661113,0.119844119987676,0.300498678337557,0.209959412171779,"5567/10000/3265/22800/9776/7405/643246/440275/5604/7314/5289/57724/596/6237/57448/8837/84557/5594/8897/5291/5290/9711/23001/5295/55255/6885/8887/285973/9821/170067",30
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","26/1349","144/9436",0.180555555555556,1.2629519808912,1.29863259081555,0.12094534685497,0.300498678337557,0.209959412171779,"3716/7482/10000/3265/5080/652/5604/463/8313/3625/92/90/8324/659/5594/5291/5290/658/2247/3977/5295/324/9421/3720/3624/8326",26
"Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","35/1349","201/9436",0.174129353233831,1.21800191038875,1.27591893863598,0.121609246522388,0.300498678337557,0.209959412171779,"5087/6935/4005/4314/7704/2313/2120/4193/2321/2308/6495/4149/2530/64919/9915/26471/9611/5914/861/2078/7113/4286/64332/3576/51426/4208/1437/8968/1026/860/3569/5218/862/5747/5090",35
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","29/1349","163/9436",0.177914110429448,1.24447557154357,1.28588564457583,0.121941492658719,0.300498678337557,0.209959412171779,"3339/1870/3716/10000/355/3265/4792/2353/7187/5604/1387/5579/6416/596/6772/6775/1869/5594/5291/5290/3576/5295/1871/1026/6885/3569/9586/7534/23586",29
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","10/1349","47/9436",0.212765957446809,1.48825765342334,1.37047628409789,0.124888778061741,0.305578925044685,0.213508997208948,"23127/2590/29954/2589/114805/285203/6480/152002/55568/168391",10
"Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","11/1349","53/9436",0.207547169811321,1.45175322041484,1.3469502008211,0.126972804359075,0.308490264111838,0.215543159364183,"5567/26052/493/161/624/5579/6546/23236/5332/491/2776",11
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","14/1349","71/9436",0.197183098591549,1.37925850134163,1.31006792462584,0.128805234877152,0.310753888339981,0.217124761036936,"50848/5058/83700/4792/7082/6416/535/9020/6868/523/3576/2919/51606/4067",14
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","20/1349","109/9436",0.18348623853211,1.28345155432838,1.21563811637742,0.141186023886951,0.338258182229153,0.236342101389705,"3716/10000/4792/2353/7187/5604/6416/6348/414062/3553/6772/5594/941/5291/5290/3576/5295/8737/6885/3569",20
"Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","17/1349","91/9436",0.186813186813187,1.30672292866511,1.20077183080851,0.147088817360775,0.349969944754947,0.244525148280344,"10000/118788/3265/4792/2353/5604/5579/25780/5594/5880/5291/5290/55024/5295/640/4067/971",17
"Human Diseases","Substance dependence","hsa05030","Cocaine addiction","10/1349","49/9436",0.204081632653061,1.42751244307953,1.22536817386444,0.153276867642395,0.362195337922098,0.253067070584776,"5567/1813/2906/5173/111/2891/1812/9586/1644/2770",10
"Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/1349","15/9436",0.266666666666667,1.86528292562392,1.36974103661,0.156046455311872,0.366231476752353,0.255887134023765,"81849/6489/29906/6482",4
"Organismal Systems","Sensory system","hsa04742","Taste transduction","16/1349","86/9436",0.186046511627907,1.30136018066785,1.14660146748887,0.160023813398602,0.37302848393593,0.260636225236698,"5567/5024/775/6338/40/6328/6335/23236/5332/5028/2555/2557/2914/3351/5137/346562",16
"Metabolism","Energy metabolism","hsa00920","Sulfur metabolism","3/1349","10/9436",0.3,2.09844329132691,1.41937492492868,0.161775132147377,0.374580003965403,0.261720277370182,"58472/9061/54928",3
"Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","19/1349","105/9436",0.180952380952381,1.26572769953052,1.11828007807309,0.163299893119551,0.375589754174967,0.262425793153524,"54708/3265/283106/22800/9958/84749/643246/6477/267/7314/64750/6237/1869/84557/4286/9868/8887/27342/285973",19
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","24/1349","137/9436",0.175182481751825,1.22536834530038,1.08522123019701,0.167162115738964,0.379520571360238,0.265172268013713,"4803/142/10000/355/3265/7132/3709/84790/4792/2353/5604/1512/9020/5366/596/8837/1522/5594/5291/5290/5295/4001/8737/153090",24
